League,GameId,MatchId,WinTeam,LossTeam,BestOf,SeriesScore,Gamelength,Team1Gold,Team2Gold,Team1Kills,Team2Kills
LCK,LCK/2026 Season/Cup_Week 1_6_2,LCK/2026 Season/Cup_Week 1_6,T1,Hanwha Life Esports,3.0,1-2,26:43,47291,59269,6,22
LCK,LCK/2026 Season/Cup_Week 1_6_3,LCK/2026 Season/Cup_Week 1_6,T1,Hanwha Life Esports,3.0,1-2,28:20,67178,49435,32,9
LCK,LCK/2026 Season/Cup_Week 1_7_1,LCK/2026 Season/Cup_Week 1_7,BNK FEARX,BRION,3.0,1-2,31:53,66755,59398,17,13
LCK,LCK/2026 Season/Cup_Week 1_7_2,LCK/2026 Season/Cup_Week 1_7,BRION,BNK FEARX,3.0,1-2,25:06,45174,57212,10,20
LCK,LCK/2026 Season/Cup_Week 1_7_3,LCK/2026 Season/Cup_Week 1_7,BNK FEARX,BRION,3.0,1-2,36:27,68457,74933,12,18
LCK,LCK/2026 Season/Cup_Week 1_8_1,LCK/2026 Season/Cup_Week 1_8,Gen.G,KT Rolster,3.0,2-0,31:12,54539,72604,7,22
LCK,LCK/2026 Season/Cup_Week 1_8_2,LCK/2026 Season/Cup_Week 1_8,Gen.G,KT Rolster,3.0,2-0,28:02,66044,47407,27,8
LCK,LCK/2026 Season/Cup_Week 1_9_1,LCK/2026 Season/Cup_Week 1_9,Nongshim RedForce,Hanwha Life Esports,3.0,2-0,30:56,59765,62550,19,17
LCK,LCK/2026 Season/Cup_Week 1_9_2,LCK/2026 Season/Cup_Week 1_9,Nongshim RedForce,Hanwha Life Esports,3.0,2-0,34:31,75478,62136,24,14
LCK,LCK/2026 Season/Cup_Week 2_1_1,LCK/2026 Season/Cup_Week 2_1,Dplus Kia,Nongshim RedForce,3.0,2-1,38:26,79587,71819,20,9
LCK,LCK/2026 Season/Cup_Week 2_1_2,LCK/2026 Season/Cup_Week 2_1,Nongshim RedForce,Dplus Kia,3.0,2-1,23:56,41687,55324,8,21
LCK,LCK/2026 Season/Cup_Week 2_1_3,LCK/2026 Season/Cup_Week 2_1,Dplus Kia,Nongshim RedForce,3.0,2-1,27:06,65510,48743,30,8
LCK,LCK/2026 Season/Cup_Week 2_10_1,LCK/2026 Season/Cup_Week 2_10,BRION,KT Rolster,3.0,2-1,37:59,75358,69625,14,7
LCK,LCK/2026 Season/Cup_Week 2_10_2,LCK/2026 Season/Cup_Week 2_10,KT Rolster,BRION,3.0,2-1,45:35,84673,92661,17,20
LCK,LCK/2026 Season/Cup_Week 2_10_3,LCK/2026 Season/Cup_Week 2_10,KT Rolster,BRION,3.0,2-1,30:01,62293,51486,17,5
LCK,LCK/2026 Season/Cup_Week 2_2_1,LCK/2026 Season/Cup_Week 2_2,DRX,DN SOOPers,3.0,1-2,31:20,52573,67457,2,18
LCK,LCK/2026 Season/Cup_Week 2_2_2,LCK/2026 Season/Cup_Week 2_2,DN SOOPers,DRX,3.0,1-2,32:23,56305,69347,9,22
LCK,LCK/2026 Season/Cup_Week 2_2_3,LCK/2026 Season/Cup_Week 2_2,DN SOOPers,DRX,3.0,1-2,33:23,71737,62634,21,16
LCK,LCK/2026 Season/Cup_Week 2_3_1,LCK/2026 Season/Cup_Week 2_3,Hanwha Life Esports,BRION,3.0,1-2,36:59,76864,69359,22,18
LCK,LCK/2026 Season/Cup_Week 2_3_2,LCK/2026 Season/Cup_Week 2_3,BRION,Hanwha Life Esports,3.0,1-2,34:48,63882,70346,12,20
LCK,LCK/2026 Season/Cup_Week 2_3_3,LCK/2026 Season/Cup_Week 2_3,Hanwha Life Esports,BRION,3.0,1-2,28:59,49856,62315,4,12
LCK,LCK/2026 Season/Cup_Week 2_4_1,LCK/2026 Season/Cup_Week 2_4,Gen.G,BNK FEARX,3.0,0-2,34:35,73034,69317,18,22
LCK,LCK/2026 Season/Cup_Week 2_4_2,LCK/2026 Season/Cup_Week 2_4,Gen.G,BNK FEARX,3.0,0-2,31:56,70528,61470,23,10
LCK,LCK/2026 Season/Cup_Week 2_5_1,LCK/2026 Season/Cup_Week 2_5,T1,KT Rolster,3.0,0-2,30:49,66705,52408,16,5
LCK,LCK/2026 Season/Cup_Week 2_5_2,LCK/2026 Season/Cup_Week 2_5,T1,KT Rolster,3.0,0-2,46:36,96187,94163,9,18
LCK,LCK/2026 Season/Cup_Week 2_6_1,LCK/2026 Season/Cup_Week 2_6,DRX,Nongshim RedForce,3.0,1-2,30:06,66775,58099,26,16
LCK,LCK/2026 Season/Cup_Week 2_6_2,LCK/2026 Season/Cup_Week 2_6,Nongshim RedForce,DRX,3.0,1-2,34:14,63664,69830,17,24
LCK,LCK/2026 Season/Cup_Week 2_6_3,LCK/2026 Season/Cup_Week 2_6,DRX,Nongshim RedForce,3.0,1-2,35:30,67419,70515,14,21
LCK,LCK/2026 Season/Cup_Week 2_7_1,LCK/2026 Season/Cup_Week 2_7,Hanwha Life Esports,DN SOOPers,3.0,2-1,37:23,71157,82723,15,27
LCK,LCK/2026 Season/Cup_Week 2_7_2,LCK/2026 Season/Cup_Week 2_7,DN SOOPers,Hanwha Life Esports,3.0,2-1,39:31,78009,71718,17,9
LCK,LCK/2026 Season/Cup_Week 2_7_3,LCK/2026 Season/Cup_Week 2_7,Hanwha Life Esports,DN SOOPers,3.0,2-1,29:08,50280,61971,8,18
LCK,LCK/2026 Season/Cup_Week 2_8_1,LCK/2026 Season/Cup_Week 2_8,Gen.G,Dplus Kia,3.0,0-2,33:54,58860,72234,6,19
LCK,LCK/2026 Season/Cup_Week 2_8_2,LCK/2026 Season/Cup_Week 2_8,Gen.G,Dplus Kia,3.0,0-2,30:17,65970,50092,22,5
LCK,LCK/2026 Season/Cup_Week 2_9_1,LCK/2026 Season/Cup_Week 2_9,T1,BNK FEARX,3.0,2-1,39:24,73057,87900,18,25
LCK,LCK/2026 Season/Cup_Week 2_9_2,LCK/2026 Season/Cup_Week 2_9,BNK FEARX,T1,3.0,2-1,43:00,86042,86159,15,26
LCK,LCK/2026 Season/Cup_Week 2_9_3,LCK/2026 Season/Cup_Week 2_9,T1,BNK FEARX,3.0,2-1,30:20,56872,65352,8,18
LCK,LCK/2026 Season/Cup_Week 3_1_1,LCK/2026 Season/Cup_Week 3_1,DRX,BRION,5.0,2-3,36:10,74459,63531,22,8
LCK,LCK/2026 Season/Cup_Week 3_1_2,LCK/2026 Season/Cup_Week 3_1,BRION,DRX,5.0,2-3,35:06,62990,76732,7,29
LCK,LCK/2026 Season/Cup_Week 3_1_3,LCK/2026 Season/Cup_Week 3_1,BRION,DRX,5.0,2-3,34:06,73824,60798,26,12
LCK,LCK/2026 Season/Cup_Week 3_1_4,LCK/2026 Season/Cup_Week 3_1,DRX,BRION,5.0,2-3,32:01,57662,62835,14,18
LCK,LCK/2026 Season/Cup_Week 3_1_5,LCK/2026 Season/Cup_Week 3_1,DRX,BRION,5.0,2-3,43:07,81409,73069,20,6
LCK,LCK/2026 Season/Cup_Week 3_2_1,LCK/2026 Season/Cup_Week 3_2,BNK FEARX,DN SOOPers,5.0,1-3,35:14,75296,66931,19,14
LCK,LCK/2026 Season/Cup_Week 3_2_2,LCK/2026 Season/Cup_Week 3_2,BNK FEARX,DN SOOPers,5.0,1-3,25:35,54943,48836,17,10
LCK,LCK/2026 Season/Cup_Week 3_2_3,LCK/2026 Season/Cup_Week 3_2,DN SOOPers,BNK FEARX,5.0,1-3,33:47,59644,75163,9,25
LCK,LCK/2026 Season/Cup_Week 3_2_4,LCK/2026 Season/Cup_Week 3_2,BNK FEARX,DN SOOPers,5.0,1-3,39:26,73044,85871,16,19
LCK,LCK/2026 Season/Cup_Week 3_3_1,LCK/2026 Season/Cup_Week 3_3,Nongshim RedForce,KT Rolster,5.0,3-2,27:22,48581,60523,7,22
LCK,LCK/2026 Season/Cup_Week 3_3_2,LCK/2026 Season/Cup_Week 3_3,Nongshim RedForce,KT Rolster,5.0,3-2,37:49,76893,68735,17,9
LCK,LCK/2026 Season/Cup_Week 3_3_3,LCK/2026 Season/Cup_Week 3_3,KT Rolster,Nongshim RedForce,5.0,3-2,25:41,45572,58075,8,21
LCK,LCK/2026 Season/Cup_Week 3_3_4,LCK/2026 Season/Cup_Week 3_3,KT Rolster,Nongshim RedForce,5.0,3-2,38:33,78131,72196,18,8
LCK,LCK/2026 Season/Cup_Week 3_3_5,LCK/2026 Season/Cup_Week 3_3,Nongshim RedForce,KT Rolster,5.0,3-2,26:11,44778,56683,5,16
LCK,LCK/2026 Season/Cup_Week 3_4_1,LCK/2026 Season/Cup_Week 3_4,T1,Dplus Kia,5.0,3-0,33:12,58224,72011,11,21
LCK,LCK/2026 Season/Cup_Week 3_4_2,LCK/2026 Season/Cup_Week 3_4,T1,Dplus Kia,5.0,3-0,28:05,65445,56779,28,11
LCK,LCK/2026 Season/Cup_Week 3_4_3,LCK/2026 Season/Cup_Week 3_4,T1,Dplus Kia,5.0,3-0,39:38,87736,76997,31,16
LCK,LCK/2026 Season/Cup_Week 3_5_1,LCK/2026 Season/Cup_Week 3_5,Gen.G,Hanwha Life Esports,5.0,0-3,36:04,80717,65101,21,8
LCK,LCK/2026 Season/Cup_Week 3_5_2,LCK/2026 Season/Cup_Week 3_5,Gen.G,Hanwha Life Esports,5.0,0-3,35:03,72384,70032,21,17
LCK,LCK/2026 Season/Cup_Week 3_5_3,LCK/2026 Season/Cup_Week 3_5,Gen.G,Hanwha Life Esports,5.0,0-3,32:32,68169,57213,20,9
