League,GameId,MatchId,WinTeam,LossTeam,BestOf,SeriesScore,Gamelength,Team1Gold,Team2Gold,Team1Kills,Team2Kills
LCK,LCK/2025 Season/Rounds 3-5_Week 13_9_3,LCK/2025 Season/Rounds 3-5_Week 13_9,Gen.G,Hanwha Life Esports,3.0,1-2,28:13,56906,45993,15,4
LCK,LCK/2025 Season/Rounds 3-5_Week 14_1_1,LCK/2025 Season/Rounds 3-5_Week 14_1,DRX,DN Freecs,3.0,2-0,35:01,61473,55627,14,7
LCK,LCK/2025 Season/Rounds 3-5_Week 14_1_2,LCK/2025 Season/Rounds 3-5_Week 14_1,DRX,DN Freecs,3.0,2-0,40:37,68526,82074,13,19
LCK,LCK/2025 Season/Rounds 3-5_Week 14_10_1,LCK/2025 Season/Rounds 3-5_Week 14_10,KT Rolster,T1,3.0,2-0,41:29,77364,68559,19,18
LCK,LCK/2025 Season/Rounds 3-5_Week 14_10_2,LCK/2025 Season/Rounds 3-5_Week 14_10,KT Rolster,T1,3.0,2-0,27:38,44197,59057,3,28
LCK,LCK/2025 Season/Rounds 3-5_Week 14_2_1,LCK/2025 Season/Rounds 3-5_Week 14_2,Gen.G,Nongshim RedForce,3.0,2-0,35:15,69088,58190,16,8
LCK,LCK/2025 Season/Rounds 3-5_Week 14_2_2,LCK/2025 Season/Rounds 3-5_Week 14_2,Gen.G,Nongshim RedForce,3.0,2-0,32:01,56275,66280,9,23
LCK,LCK/2025 Season/Rounds 3-5_Week 14_3_1,LCK/2025 Season/Rounds 3-5_Week 14_3,KT Rolster,Hanwha Life Esports,3.0,1-2,39:31,75326,69140,27,16
LCK,LCK/2025 Season/Rounds 3-5_Week 14_3_2,LCK/2025 Season/Rounds 3-5_Week 14_3,Hanwha Life Esports,KT Rolster,3.0,1-2,39:24,83790,68333,22,13
LCK,LCK/2025 Season/Rounds 3-5_Week 14_3_3,LCK/2025 Season/Rounds 3-5_Week 14_3,Hanwha Life Esports,KT Rolster,3.0,1-2,35:06,61605,63442,13,14
LCK,LCK/2025 Season/Rounds 3-5_Week 14_4_1,LCK/2025 Season/Rounds 3-5_Week 14_4,BNK FEARX,OKSavingsBank BRION,3.0,1-2,29:22,51272,64166,9,23
LCK,LCK/2025 Season/Rounds 3-5_Week 14_4_2,LCK/2025 Season/Rounds 3-5_Week 14_4,OKSavingsBank BRION,BNK FEARX,3.0,1-2,30:08,61107,53338,22,12
LCK,LCK/2025 Season/Rounds 3-5_Week 14_4_3,LCK/2025 Season/Rounds 3-5_Week 14_4,BNK FEARX,OKSavingsBank BRION,3.0,1-2,28:24,58802,48603,17,9
LCK,LCK/2025 Season/Rounds 3-5_Week 14_5_1,LCK/2025 Season/Rounds 3-5_Week 14_5,T1,Nongshim RedForce,3.0,1-2,29:28,47445,60824,6,20
LCK,LCK/2025 Season/Rounds 3-5_Week 14_5_2,LCK/2025 Season/Rounds 3-5_Week 14_5,Nongshim RedForce,T1,3.0,1-2,28:54,61612,47848,27,9
LCK,LCK/2025 Season/Rounds 3-5_Week 14_5_3,LCK/2025 Season/Rounds 3-5_Week 14_5,T1,Nongshim RedForce,3.0,1-2,26:18,51243,45887,15,8
LCK,LCK/2025 Season/Rounds 3-5_Week 14_6_1,LCK/2025 Season/Rounds 3-5_Week 14_6,DRX,Dplus KIA,3.0,2-1,39:01,65960,76897,8,20
LCK,LCK/2025 Season/Rounds 3-5_Week 14_6_2,LCK/2025 Season/Rounds 3-5_Week 14_6,Dplus KIA,DRX,3.0,2-1,32:18,68656,54791,25,9
LCK,LCK/2025 Season/Rounds 3-5_Week 14_6_3,LCK/2025 Season/Rounds 3-5_Week 14_6,Dplus KIA,DRX,3.0,2-1,50:28,88563,98155,19,27
LCK,LCK/2025 Season/Rounds 3-5_Week 14_7_1,LCK/2025 Season/Rounds 3-5_Week 14_7,Gen.G,Hanwha Life Esports,3.0,1-2,33:08,59049,69841,13,26
LCK,LCK/2025 Season/Rounds 3-5_Week 14_7_2,LCK/2025 Season/Rounds 3-5_Week 14_7,Hanwha Life Esports,Gen.G,3.0,1-2,33:01,65742,53612,14,1
LCK,LCK/2025 Season/Rounds 3-5_Week 14_7_3,LCK/2025 Season/Rounds 3-5_Week 14_7,Gen.G,Hanwha Life Esports,3.0,1-2,33:06,68220,59296,27,11
LCK,LCK/2025 Season/Rounds 3-5_Week 14_8_1,LCK/2025 Season/Rounds 3-5_Week 14_8,DN Freecs,OKSavingsBank BRION,3.0,1-2,31:36,52724,64671,6,17
LCK,LCK/2025 Season/Rounds 3-5_Week 14_8_2,LCK/2025 Season/Rounds 3-5_Week 14_8,OKSavingsBank BRION,DN Freecs,3.0,1-2,41:12,79631,72138,21,17
LCK,LCK/2025 Season/Rounds 3-5_Week 14_8_3,LCK/2025 Season/Rounds 3-5_Week 14_8,DN Freecs,OKSavingsBank BRION,3.0,1-2,30:51,63312,47767,17,2
LCK,LCK/2025 Season/Rounds 3-5_Week 14_9_1,LCK/2025 Season/Rounds 3-5_Week 14_9,Dplus KIA,BNK FEARX,3.0,0-2,35:58,64756,75963,22,31
LCK,LCK/2025 Season/Rounds 3-5_Week 14_9_2,LCK/2025 Season/Rounds 3-5_Week 14_9,Dplus KIA,BNK FEARX,3.0,0-2,35:52,66637,73782,17,27
LCK,LCK/2025 Season/Rounds 3-5_Week 15_1_1,LCK/2025 Season/Rounds 3-5_Week 15_1,T1,Hanwha Life Esports,3.0,2-1,27:54,60205,42770,27,5
LCK,LCK/2025 Season/Rounds 3-5_Week 15_1_2,LCK/2025 Season/Rounds 3-5_Week 15_1,Hanwha Life Esports,T1,3.0,2-1,47:09,89837,86817,20,20
LCK,LCK/2025 Season/Rounds 3-5_Week 15_1_3,LCK/2025 Season/Rounds 3-5_Week 15_1,T1,Hanwha Life Esports,3.0,2-1,27:30,57421,45753,20,9
LCK,LCK/2025 Season/Rounds 3-5_Week 15_10_1,LCK/2025 Season/Rounds 3-5_Week 15_10,OKSavingsBank BRION,DRX,3.0,1-2,28:53,45532,61684,3,25
LCK,LCK/2025 Season/Rounds 3-5_Week 15_10_2,LCK/2025 Season/Rounds 3-5_Week 15_10,DRX,OKSavingsBank BRION,3.0,1-2,30:33,48658,60975,3,18
LCK,LCK/2025 Season/Rounds 3-5_Week 15_10_3,LCK/2025 Season/Rounds 3-5_Week 15_10,OKSavingsBank BRION,DRX,3.0,1-2,45:02,85792,82860,17,18
LCK,LCK/2025 Season/Rounds 3-5_Week 15_2_1,LCK/2025 Season/Rounds 3-5_Week 15_2,BNK FEARX,DN Freecs,3.0,0-2,33:53,58916,68206,11,21
LCK,LCK/2025 Season/Rounds 3-5_Week 15_2_2,LCK/2025 Season/Rounds 3-5_Week 15_2,BNK FEARX,DN Freecs,3.0,0-2,30:21,53707,62000,19,25
LCK,LCK/2025 Season/Rounds 3-5_Week 15_3_1,LCK/2025 Season/Rounds 3-5_Week 15_3,Dplus KIA,OKSavingsBank BRION,3.0,2-0,30:07,63530,50249,21,7
LCK,LCK/2025 Season/Rounds 3-5_Week 15_3_2,LCK/2025 Season/Rounds 3-5_Week 15_3,Dplus KIA,OKSavingsBank BRION,3.0,2-0,25:22,40188,52454,5,20
LCK,LCK/2025 Season/Rounds 3-5_Week 15_4_1,LCK/2025 Season/Rounds 3-5_Week 15_4,Gen.G,KT Rolster,3.0,2-0,36:22,69396,61179,16,6
LCK,LCK/2025 Season/Rounds 3-5_Week 15_4_2,LCK/2025 Season/Rounds 3-5_Week 15_4,Gen.G,KT Rolster,3.0,2-0,29:28,47701,58748,9,21
LCK,LCK/2025 Season/Rounds 3-5_Week 15_5_1,LCK/2025 Season/Rounds 3-5_Week 15_5,DRX,BNK FEARX,3.0,2-1,32:02,58604,63571,11,17
LCK,LCK/2025 Season/Rounds 3-5_Week 15_5_2,LCK/2025 Season/Rounds 3-5_Week 15_5,BNK FEARX,DRX,3.0,2-1,28:16,54808,48376,20,10
LCK,LCK/2025 Season/Rounds 3-5_Week 15_5_3,LCK/2025 Season/Rounds 3-5_Week 15_5,BNK FEARX,DRX,3.0,2-1,31:59,56755,64823,15,24
LCK,LCK/2025 Season/Rounds 3-5_Week 15_6_1,LCK/2025 Season/Rounds 3-5_Week 15_6,Hanwha Life Esports,Nongshim RedForce,3.0,2-0,34:22,62883,58725,22,12
LCK,LCK/2025 Season/Rounds 3-5_Week 15_6_2,LCK/2025 Season/Rounds 3-5_Week 15_6,Hanwha Life Esports,Nongshim RedForce,3.0,2-0,26:22,45360,56574,11,27
LCK,LCK/2025 Season/Rounds 3-5_Week 15_7_1,LCK/2025 Season/Rounds 3-5_Week 15_7,T1,Gen.G,3.0,1-2,39:41,76229,72191,19,19
LCK,LCK/2025 Season/Rounds 3-5_Week 15_7_2,LCK/2025 Season/Rounds 3-5_Week 15_7,Gen.G,T1,3.0,1-2,23:49,54004,40941,25,7
LCK,LCK/2025 Season/Rounds 3-5_Week 15_7_3,LCK/2025 Season/Rounds 3-5_Week 15_7,Gen.G,T1,3.0,1-2,33:23,54569,68806,3,18
LCK,LCK/2025 Season/Rounds 3-5_Week 15_8_1,LCK/2025 Season/Rounds 3-5_Week 15_8,Dplus KIA,DN Freecs,3.0,1-2,38:41,65009,79615,10,19
LCK,LCK/2025 Season/Rounds 3-5_Week 15_8_2,LCK/2025 Season/Rounds 3-5_Week 15_8,DN Freecs,Dplus KIA,3.0,1-2,28:21,60353,44357,21,2
LCK,LCK/2025 Season/Rounds 3-5_Week 15_8_3,LCK/2025 Season/Rounds 3-5_Week 15_8,Dplus KIA,DN Freecs,3.0,1-2,32:11,63319,53543,14,8
LCK,LCK/2025 Season/Rounds 3-5_Week 15_9_1,LCK/2025 Season/Rounds 3-5_Week 15_9,KT Rolster,Nongshim RedForce,3.0,0-2,32:20,54180,69202,9,17
LCK,LCK/2025 Season/Rounds 3-5_Week 15_9_2,LCK/2025 Season/Rounds 3-5_Week 15_9,KT Rolster,Nongshim RedForce,3.0,0-2,28:45,47663,62793,11,30
LCK,LCK/2025 Season/Season Play-In_Round 1_1_1,LCK/2025 Season/Season Play-In_Round 1_1,Nongshim RedForce,OKSavingsBank BRION,5.0,3-2,24:47,37296,50651,3,17
LCK,LCK/2025 Season/Season Play-In_Round 1_1_2,LCK/2025 Season/Season Play-In_Round 1_1,Nongshim RedForce,OKSavingsBank BRION,5.0,3-2,30:55,63133,50098,16,7
LCK,LCK/2025 Season/Season Play-In_Round 1_1_3,LCK/2025 Season/Season Play-In_Round 1_1,OKSavingsBank BRION,Nongshim RedForce,5.0,3-2,27:10,58294,44349,24,4
LCK,LCK/2025 Season/Season Play-In_Round 1_1_4,LCK/2025 Season/Season Play-In_Round 1_1,OKSavingsBank BRION,Nongshim RedForce,5.0,3-2,28:46,49553,58312,9,19
LCK,LCK/2025 Season/Season Play-In_Round 1_1_5,LCK/2025 Season/Season Play-In_Round 1_1,Nongshim RedForce,OKSavingsBank BRION,5.0,3-2,26:24,56165,39313,22,2
LCK,LCK/2025 Season/Season Play-In_Round 1_2_1,LCK/2025 Season/Season Play-In_Round 1_2,Dplus Kia,BNK FEARX,5.0,2-3,30:27,64185,52329,22,12
LCK,LCK/2025 Season/Season Play-In_Round 1_2_2,LCK/2025 Season/Season Play-In_Round 1_2,BNK FEARX,Dplus Kia,5.0,2-3,28:04,58705,44622,24,4
LCK,LCK/2025 Season/Season Play-In_Round 1_2_3,LCK/2025 Season/Season Play-In_Round 1_2,BNK FEARX,Dplus Kia,5.0,2-3,27:23,40633,56304,3,29
LCK,LCK/2025 Season/Season Play-In_Round 1_2_4,LCK/2025 Season/Season Play-In_Round 1_2,Dplus Kia,BNK FEARX,5.0,2-3,38:01,74056,67874,18,13
LCK,LCK/2025 Season/Season Play-In_Round 1_2_5,LCK/2025 Season/Season Play-In_Round 1_2,BNK FEARX,Dplus Kia,5.0,2-3,30:57,62363,51481,18,10
LCK,LCK/2025 Season/Season Play-In_Round 1_3_1,LCK/2025 Season/Season Play-In_Round 1_3,Dplus Kia,OKSavingsBank BRION,5.0,1-3,32:43,65820,55998,14,8
LCK,LCK/2025 Season/Season Play-In_Round 1_3_2,LCK/2025 Season/Season Play-In_Round 1_3,OKSavingsBank BRION,Dplus Kia,5.0,1-3,27:31,56140,45738,22,7
LCK,LCK/2025 Season/Season Play-In_Round 1_3_3,LCK/2025 Season/Season Play-In_Round 1_3,Dplus Kia,OKSavingsBank BRION,5.0,1-3,27:39,56778,46366,17,5
LCK,LCK/2025 Season/Season Play-In_Round 1_3_4,LCK/2025 Season/Season Play-In_Round 1_3,Dplus Kia,OKSavingsBank BRION,5.0,1-3,27:42,51250,46374,10,7
LCK,LCK/2025 Season/Season Play-In_Round 2_1_1,LCK/2025 Season/Season Play-In_Round 2_1,BNK FEARX,Nongshim RedForce,5.0,1-3,28:52,48978,59457,10,23
LCK,LCK/2025 Season/Season Play-In_Round 2_1_2,LCK/2025 Season/Season Play-In_Round 2_1,BNK FEARX,Nongshim RedForce,5.0,1-3,28:30,48124,57612,5,15
LCK,LCK/2025 Season/Season Play-In_Round 2_1_3,LCK/2025 Season/Season Play-In_Round 2_1,Nongshim RedForce,BNK FEARX,5.0,1-3,33:13,64804,61180,23,22
LCK,LCK/2025 Season/Season Play-In_Round 2_1_4,LCK/2025 Season/Season Play-In_Round 2_1,BNK FEARX,Nongshim RedForce,5.0,1-3,28:14,61555,47810,20,7
LCK,LCK/2025 Season/Season Play-In_Round 2_2_1,LCK/2025 Season/Season Play-In_Round 2_2,Dplus Kia,Nongshim RedForce,5.0,0-3,36:50,64908,72940,15,21
LCK,LCK/2025 Season/Season Play-In_Round 2_2_2,LCK/2025 Season/Season Play-In_Round 2_2,Dplus Kia,Nongshim RedForce,5.0,0-3,33:57,62998,70572,10,19
LCK,LCK/2025 Season/Season Play-In_Round 2_2_3,LCK/2025 Season/Season Play-In_Round 2_2,Dplus Kia,Nongshim RedForce,5.0,0-3,37:58,70216,76223,18,26
LCK,LCK/2025 Season/Season Playoffs_Finals_1_1,LCK/2025 Season/Season Playoffs_Finals_1,Gen.G,Hanwha Life Esports,5.0,1-3,30:34,51945,63137,12,21
LCK,LCK/2025 Season/Season Playoffs_Finals_1_2,LCK/2025 Season/Season Playoffs_Finals_1,Gen.G,Hanwha Life Esports,5.0,1-3,39:41,71567,77177,15,24
LCK,LCK/2025 Season/Season Playoffs_Finals_1_3,LCK/2025 Season/Season Playoffs_Finals_1,Hanwha Life Esports,Gen.G,5.0,1-3,29:01,61649,46378,23,9
LCK,LCK/2025 Season/Season Playoffs_Finals_1_4,LCK/2025 Season/Season Playoffs_Finals_1,Gen.G,Hanwha Life Esports,5.0,1-3,42:21,79097,74501,14,14
LCK,LCK/2025 Season/Season Playoffs_Round 1_1_1,LCK/2025 Season/Season Playoffs_Round 1_1,Dplus Kia,T1,5.0,3-2,34:25,59996,69082,7,17
LCK,LCK/2025 Season/Season Playoffs_Round 1_1_2,LCK/2025 Season/Season Playoffs_Round 1_1,T1,Dplus Kia,5.0,3-2,34:51,69036,62599,15,10
LCK,LCK/2025 Season/Season Playoffs_Round 1_1_3,LCK/2025 Season/Season Playoffs_Round 1_1,T1,Dplus Kia,5.0,3-2,28:03,45142,60894,9,27
LCK,LCK/2025 Season/Season Playoffs_Round 1_1_4,LCK/2025 Season/Season Playoffs_Round 1_1,Dplus Kia,T1,5.0,3-2,31:27,53683,57692,7,13
LCK,LCK/2025 Season/Season Playoffs_Round 1_1_5,LCK/2025 Season/Season Playoffs_Round 1_1,T1,Dplus Kia,5.0,3-2,28:54,58999,48619,14,7
LCK,LCK/2025 Season/Season Playoffs_Round 1_2_1,LCK/2025 Season/Season Playoffs_Round 1_2,BNK FEARX,KT Rolster,5.0,3-1,32:20,50337,60475,5,20
LCK,LCK/2025 Season/Season Playoffs_Round 1_2_2,LCK/2025 Season/Season Playoffs_Round 1_2,KT Rolster,BNK FEARX,5.0,3-1,27:33,55259,44488,20,9
LCK,LCK/2025 Season/Season Playoffs_Round 1_2_3,LCK/2025 Season/Season Playoffs_Round 1_2,KT Rolster,BNK FEARX,5.0,3-1,33:00,56597,64848,13,20
LCK,LCK/2025 Season/Season Playoffs_Round 1_2_4,LCK/2025 Season/Season Playoffs_Round 1_2,KT Rolster,BNK FEARX,5.0,3-1,30:07,47406,61696,6,16
LCK,LCK/2025 Season/Season Playoffs_Round 1_3_1,LCK/2025 Season/Season Playoffs_Round 1_3,Dplus Kia,BNK FEARX,5.0,3-1,42:26,79438,87619,17,25
LCK,LCK/2025 Season/Season Playoffs_Round 1_3_2,LCK/2025 Season/Season Playoffs_Round 1_3,Dplus Kia,BNK FEARX,5.0,3-1,30:07,46927,58062,8,22
LCK,LCK/2025 Season/Season Playoffs_Round 1_3_3,LCK/2025 Season/Season Playoffs_Round 1_3,BNK FEARX,Dplus Kia,5.0,3-1,29:41,60316,50734,19,5
LCK,LCK/2025 Season/Season Playoffs_Round 1_3_4,LCK/2025 Season/Season Playoffs_Round 1_3,Dplus Kia,BNK FEARX,5.0,3-1,29:07,49368,58032,5,17
LCK,LCK/2025 Season/Season Playoffs_Round 2_1_1,LCK/2025 Season/Season Playoffs_Round 2_1,KT Rolster,Gen.G,5.0,2-3,29:09,48297,57701,3,18
LCK,LCK/2025 Season/Season Playoffs_Round 2_1_2,LCK/2025 Season/Season Playoffs_Round 2_1,Gen.G,KT Rolster,5.0,2-3,38:32,73747,66286,18,14
LCK,LCK/2025 Season/Season Playoffs_Round 2_1_3,LCK/2025 Season/Season Playoffs_Round 2_1,Gen.G,KT Rolster,5.0,2-3,32:50,53379,69408,6,21
LCK,LCK/2025 Season/Season Playoffs_Round 2_1_4,LCK/2025 Season/Season Playoffs_Round 2_1,KT Rolster,Gen.G,5.0,2-3,38:02,70356,63833,21,8
LCK,LCK/2025 Season/Season Playoffs_Round 2_1_5,LCK/2025 Season/Season Playoffs_Round 2_1,KT Rolster,Gen.G,5.0,2-3,41:41,78425,80960,10,25
LCK,LCK/2025 Season/Season Playoffs_Round 2_2_1,LCK/2025 Season/Season Playoffs_Round 2_2,Hanwha Life Esports,T1,5.0,3-0,36:10,70300,62466,26,12
LCK,LCK/2025 Season/Season Playoffs_Round 2_2_2,LCK/2025 Season/Season Playoffs_Round 2_2,Hanwha Life Esports,T1,5.0,3-0,40:45,68669,78091,9,20
LCK,LCK/2025 Season/Season Playoffs_Round 2_2_3,LCK/2025 Season/Season Playoffs_Round 2_2,Hanwha Life Esports,T1,5.0,3-0,30:55,53840,61817,10,17
LCK,LCK/2025 Season/Season Playoffs_Round 2_3_1,LCK/2025 Season/Season Playoffs_Round 2_3,Dplus Kia,T1,5.0,3-1,30:20,48428,60405,6,16
LCK,LCK/2025 Season/Season Playoffs_Round 2_3_2,LCK/2025 Season/Season Playoffs_Round 2_3,T1,Dplus Kia,5.0,3-1,34:44,70867,60382,20,12
LCK,LCK/2025 Season/Season Playoffs_Round 2_3_3,LCK/2025 Season/Season Playoffs_Round 2_3,T1,Dplus Kia,5.0,3-1,28:33,47502,58578,6,23
LCK,LCK/2025 Season/Season Playoffs_Round 2_3_4,LCK/2025 Season/Season Playoffs_Round 2_3,T1,Dplus Kia,5.0,3-1,33:55,72648,58976,25,11
LCK,LCK/2025 Season/Season Playoffs_Round 3_1_1,LCK/2025 Season/Season Playoffs_Round 3_1,Gen.G,T1,5.0,3-2,35:59,71180,62988,17,11
LCK,LCK/2025 Season/Season Playoffs_Round 3_1_2,LCK/2025 Season/Season Playoffs_Round 3_1,T1,Gen.G,5.0,3-2,28:40,57374,47758,19,4
LCK,LCK/2025 Season/Season Playoffs_Round 3_1_3,LCK/2025 Season/Season Playoffs_Round 3_1,T1,Gen.G,5.0,3-2,33:32,56966,63220,5,15
LCK,LCK/2025 Season/Season Playoffs_Round 3_1_4,LCK/2025 Season/Season Playoffs_Round 3_1,Gen.G,T1,5.0,3-2,28:07,49100,62245,7,28
LCK,LCK/2025 Season/Season Playoffs_Round 3_1_5,LCK/2025 Season/Season Playoffs_Round 3_1,Gen.G,T1,5.0,3-2,32:13,52998,64812,5,23
LCK,LCK/2025 Season/Season Playoffs_Round 4_1_1,LCK/2025 Season/Season Playoffs_Round 4_1,Hanwha Life Esports,KT Rolster,5.0,0-3,31:00,60652,51254,15,5
LCK,LCK/2025 Season/Season Playoffs_Round 4_1_2,LCK/2025 Season/Season Playoffs_Round 4_1,Hanwha Life Esports,KT Rolster,5.0,0-3,31:28,50499,61447,6,16
LCK,LCK/2025 Season/Season Playoffs_Round 4_1_3,LCK/2025 Season/Season Playoffs_Round 4_1,Hanwha Life Esports,KT Rolster,5.0,0-3,28:09,46315,61509,10,22
LCK,LCK/2025 Season/Season Playoffs_Round 4_2_1,LCK/2025 Season/Season Playoffs_Round 4_2,Gen.G,KT Rolster,5.0,0-3,33:04,53094,66246,9,16
LCK,LCK/2025 Season/Season Playoffs_Round 4_2_2,LCK/2025 Season/Season Playoffs_Round 4_2,Gen.G,KT Rolster,5.0,0-3,28:58,45221,59824,5,17
LCK,LCK/2025 Season/Season Playoffs_Round 4_2_3,LCK/2025 Season/Season Playoffs_Round 4_2,Gen.G,KT Rolster,5.0,0-3,30:13,50610,62451,9,24
Worlds,2025 Season World Championship/Main Event_Finals_1_1,2025 Season World Championship/Main Event_Finals_1,T1,KT Rolster,5.0,3-2,36:10,61309,75206,11,25
Worlds,2025 Season World Championship/Main Event_Finals_1_2,2025 Season World Championship/Main Event_Finals_1,KT Rolster,T1,5.0,3-2,42:32,88486,76426,24,15
Worlds,2025 Season World Championship/Main Event_Finals_1_3,2025 Season World Championship/Main Event_Finals_1,KT Rolster,T1,5.0,3-2,36:52,64943,70949,9,23
Worlds,2025 Season World Championship/Main Event_Finals_1_4,2025 Season World Championship/Main Event_Finals_1,T1,KT Rolster,5.0,3-2,29:40,58914,43806,17,8
Worlds,2025 Season World Championship/Main Event_Finals_1_5,2025 Season World Championship/Main Event_Finals_1,T1,KT Rolster,5.0,3-2,36:47,61203,74584,11,23
Worlds,2025 Season World Championship/Main Event_Quarterfinals_1_1,2025 Season World Championship/Main Event_Quarterfinals_1,Gen.G,Hanwha Life Esports,5.0,3-1,33:28,64739,60921,20,15
Worlds,2025 Season World Championship/Main Event_Quarterfinals_1_2,2025 Season World Championship/Main Event_Quarterfinals_1,Gen.G,Hanwha Life Esports,5.0,3-1,58:51,103861,112476,22,29
Worlds,2025 Season World Championship/Main Event_Quarterfinals_1_3,2025 Season World Championship/Main Event_Quarterfinals_1,Hanwha Life Esports,Gen.G,5.0,3-1,31:45,67641,52990,22,6
Worlds,2025 Season World Championship/Main Event_Quarterfinals_1_4,2025 Season World Championship/Main Event_Quarterfinals_1,Gen.G,Hanwha Life Esports,5.0,3-1,32:03,65979,55006,19,6
Worlds,2025 Season World Championship/Main Event_Quarterfinals_2_1,2025 Season World Championship/Main Event_Quarterfinals_2,KT Rolster,CTBC Flying Oyster,5.0,3-0,32:51,68686,57049,26,12
Worlds,2025 Season World Championship/Main Event_Quarterfinals_2_2,2025 Season World Championship/Main Event_Quarterfinals_2,KT Rolster,CTBC Flying Oyster,5.0,3-0,24:32,38696,50563,4,21
Worlds,2025 Season World Championship/Main Event_Quarterfinals_2_3,2025 Season World Championship/Main Event_Quarterfinals_2,KT Rolster,CTBC Flying Oyster,5.0,3-0,29:19,59882,50349,23,12
Worlds,2025 Season World Championship/Main Event_Quarterfinals_3_1,2025 Season World Championship/Main Event_Quarterfinals_3,Top Esports,G2 Esports,5.0,1-3,30:30,61501,48104,23,6
Worlds,2025 Season World Championship/Main Event_Quarterfinals_3_2,2025 Season World Championship/Main Event_Quarterfinals_3,G2 Esports,Top Esports,5.0,1-3,32:24,55998,66194,11,23
Worlds,2025 Season World Championship/Main Event_Quarterfinals_3_3,2025 Season World Championship/Main Event_Quarterfinals_3,Top Esports,G2 Esports,5.0,1-3,29:17,55667,47840,14,4
Worlds,2025 Season World Championship/Main Event_Quarterfinals_3_4,2025 Season World Championship/Main Event_Quarterfinals_3,Top Esports,G2 Esports,5.0,1-3,29:24,48416,59648,5,17
Worlds,2025 Season World Championship/Main Event_Quarterfinals_4_1,2025 Season World Championship/Main Event_Quarterfinals_4,T1,Anyone's Legend,5.0,2-3,36:02,63722,73332,5,18
Worlds,2025 Season World Championship/Main Event_Quarterfinals_4_2,2025 Season World Championship/Main Event_Quarterfinals_4,Anyone's Legend,T1,5.0,2-3,31:33,65200,54671,22,10
Worlds,2025 Season World Championship/Main Event_Quarterfinals_4_3,2025 Season World Championship/Main Event_Quarterfinals_4,Anyone's Legend,T1,5.0,2-3,38:07,65151,72906,11,19
Worlds,2025 Season World Championship/Main Event_Quarterfinals_4_4,2025 Season World Championship/Main Event_Quarterfinals_4,T1,Anyone's Legend,5.0,2-3,36:32,72552,61081,24,13
Worlds,2025 Season World Championship/Main Event_Quarterfinals_4_5,2025 Season World Championship/Main Event_Quarterfinals_4,T1,Anyone's Legend,5.0,2-3,35:15,59575,62770,17,10
Worlds,2025 Season World Championship/Main Event_Round 1_1_1,2025 Season World Championship/Main Event_Round 1_1,Team Secret Whales,Vivo Keyd Stars,1.0,0-1,33:29,74961,55167,22,8
Worlds,2025 Season World Championship/Main Event_Round 1_2_1,2025 Season World Championship/Main Event_Round 1_2,CTBC Flying Oyster,Fnatic,1.0,1-0,32:01,62767,52438,18,5
Worlds,2025 Season World Championship/Main Event_Round 1_3_1,2025 Season World Championship/Main Event_Round 1_3,KT Rolster,Movistar KOI,1.0,1-0,33:29,63803,55617,12,7
Worlds,2025 Season World Championship/Main Event_Round 1_4_1,2025 Season World Championship/Main Event_Round 1_4,100 Thieves,Bilibili Gaming,1.0,0-1,31:10,51968,61855,6,22
Worlds,2025 Season World Championship/Main Event_Round 1_5_1,2025 Season World Championship/Main Event_Round 1_5,T1,FlyQuest,1.0,0-1,34:26,60313,71978,12,29
Worlds,2025 Season World Championship/Main Event_Round 1_6_1,2025 Season World Championship/Main Event_Round 1_6,Anyone's Legend,Hanwha Life Esports,1.0,0-1,41:14,72241,82635,14,29
Worlds,2025 Season World Championship/Main Event_Round 1_7_1,2025 Season World Championship/Main Event_Round 1_7,Top Esports,G2 Esports,1.0,0-1,32:25,55595,67419,7,22
Worlds,2025 Season World Championship/Main Event_Round 1_8_1,2025 Season World Championship/Main Event_Round 1_8,Gen.G,PSG Talon,1.0,1-0,27:22,57388,45072,21,10
Worlds,2025 Season World Championship/Main Event_Round 2_1_1,2025 Season World Championship/Main Event_Round 2_1,FlyQuest,Vivo Keyd Stars,1.0,1-0,31:18,49922,66864,5,26
Worlds,2025 Season World Championship/Main Event_Round 2_2_1,2025 Season World Championship/Main Event_Round 2_2,KT Rolster,Team Secret Whales,1.0,1-0,28:06,58069,49066,14,11
Worlds,2025 Season World Championship/Main Event_Round 2_3_1,2025 Season World Championship/Main Event_Round 2_3,G2 Esports,Movistar KOI,1.0,0-1,28:21,48060,58744,7,20
Worlds,2025 Season World Championship/Main Event_Round 2_4_1,2025 Season World Championship/Main Event_Round 2_4,Top Esports,100 Thieves,1.0,1-0,26:20,61071,42918,24,9
Worlds,2025 Season World Championship/Main Event_Round 2_5_1,2025 Season World Championship/Main Event_Round 2_5,CTBC Flying Oyster,T1,1.0,0-1,32:22,68874,53714,25,11
Worlds,2025 Season World Championship/Main Event_Round 2_6_1,2025 Season World Championship/Main Event_Round 2_6,Anyone's Legend,Gen.G,1.0,1-0,32:15,56379,65192,10,16
Worlds,2025 Season World Championship/Main Event_Round 2_7_1,2025 Season World Championship/Main Event_Round 2_7,Bilibili Gaming,Fnatic,1.0,1-0,27:53,56575,46319,14,6
Worlds,2025 Season World Championship/Main Event_Round 2_8_1,2025 Season World Championship/Main Event_Round 2_8,Hanwha Life Esports,PSG Talon,1.0,0-1,28:13,54904,45892,16,6
